url,Type,label
http://tn-rationcard-renew.tk/login/id/u/signin,phishing,1
http://tn-rationcard-renew.cfd/verify/secure/u/portal,phishing,1
http://tn-electricity-refund.xyz/secure/secure,phishing,1
http://tn-electricity-refund.top/login/,phishing,1
http://tn-electricity-refund.click/login/cust/auth,phishing,1
http://tn-electricity-refund.gq/login/verify,phishing,1
http://tn-electricity-refund.tk/login/login/verify/verify,phishing,1
http://tn-electricity-refund.cfd/verify/secure/id/signin,phishing,1
http://tn-pension-verify.xyz/u/login/auth/m/login,phishing,1
http://tn-pension-verify.top/verify/auth,phishing,1
http://tn-pension-verify.click/verify/redirect,phishing,1
http://tn-pension-verify.gq/u/id/id/signin,phishing,1
http://tn-pension-verify.tk/id/account/secure,phishing,1
http://tn-pension-verify.cfd/id/auth/auth/portal,phishing,1
http://tn-scholarship-2024.xyz/verify/login/verify,phishing,1
http://tn-scholarship-2024.top/u/verify,phishing,1
http://tn-scholarship-2024.click/auth/signin,phishing,1
http://tn-scholarship-2024.gq/verify/login/signin,phishing,1
http://tn-scholarship-2024.tk/session/redirect,phishing,1
http://tn-scholarship-2024.cfd/session/auth/home,phishing,1
http://tn-aavin-subsidy.xyz/login/id/session/portal,phishing,1
http://tn-aavin-subsidy.top/login/session/verify/redirect,phishing,1
http://tn-aavin-subsidy.click/auth/index.php,phishing,1
http://tn-aavin-subsidy.gq/verify/auth/id/redirect,phishing,1
http://tn-aavin-subsidy.tk/id/id/verify/,phishing,1
http://tn-aavin-subsidy.cfd/u/m/home,phishing,1
http://chennai-property-tax.xyz/session/id/home,phishing,1
http://chennai-property-tax.top/login/auth/portal,phishing,1
http://chennai-property-tax.click/id/login/verify/redirect,phishing,1
http://chennai-property-tax.gq/secure/m/portal,phishing,1
http://chennai-property-tax.tk/verify/login/login/index.php,phishing,1
http://chennai-property-tax.cfd/verify/id/session/home,phishing,1
http://tn-employment-card.xyz/m/session/u/redirect,phishing,1
http://tn-employment-card.top/login/m/signin,phishing,1
http://tn-employment-card.click/verify/verify/u/signin,phishing,1
http://tn-employment-card.gq/verify/id/secure/,phishing,1
http://tn-employment-card.tk/session/login/login/verify,phishing,1
http://tn-employment-card.cfd/m/,phishing,1
http://tn-cmrf-claim.xyz/auth/secure/secure,phishing,1
http://tn-cmrf-claim.top/session/verify/home,phishing,1
http://tn-cmrf-claim.click/secure/session/secure/,phishing,1
http://tn-cmrf-claim.gq/secure/verify/signin,phishing,1
http://tn-cmrf-claim.tk/auth/verify/cust/auth,phishing,1
http://tn-cmrf-claim.cfd/u/login/session/portal,phishing,1
http://otp-share-sbi.fit/share?otp=REQUIRED,phishing,1
http://otp-share-hdfc.cfd/share?otp=REQUIRED,phishing,1
http://otp-share-icici.site/share?otp=REQUIRED,phishing,1
http://otp-share-axis.xyz/share?otp=REQUIRED,phishing,1
http://otp-share-kotak.buzz/share?otp=REQUIRED,phishing,1
http://otp-share-paytm.monster/share?otp=REQUIRED,phishing,1
http://otp-share-phonepe.click/share?otp=REQUIRED,phishing,1
http://otp-share-gpay.rest/share?otp=REQUIRED,phishing,1
